date,btc_return,eth_return,bnb_return,xrp_return,sp500_return,dow_return,gold_return,btc_intraday
2017-09-19,-0.03449522339690225,-0.03643316062391644,-0.11744029944385292,-0.030178997205757785,0.0011102812845715793,0.0017665747928361508,0.0028381490066478055,-0.036531109098009114
2017-09-20,-0.004845901923637541,0.003316851411596211,-0.06796277470280687,-0.010666045275513625,0.0006343127281429606,0.0018680601498382021,-0.00825387138607081,-0.002658120286301498
2017-09-21,-0.07038234374377883,-0.08867921362562481,-0.0611721271914305,-0.05670098030550352,-0.003045960514145296,-0.0023808047173485836,-0.0068149652329086985,-0.06931488225497939
2017-09-22,-9.366128904286786e-05,0.022159530063734056,0.019587258150583597,0.01022391043166282,0.0006478445173156988,-0.00043114185953629924,0.004391195923235447,0.0007386760894917152
2017-09-25,0.0813534913817826,0.10601945984890748,0.28100015228099706,0.045974260350278406,-0.002222026840165925,-0.0023937799306384955,0.01032469985889306,0.06640898338381161
2017-09-26,-0.00858873380148717,-0.016741281963350563,-0.06140501792021513,0.02552255097260203,7.209632068461147e-05,-0.0005278952497949074,-0.012577464358763057,-0.009179239249440379
2017-09-27,0.0792117400755914,0.06620218270584854,0.32868308138986513,0.09230650984549138,0.004085163646849521,0.0025304788299576053,-0.00899675374864728,0.0790482219352165
2017-09-28,-0.006175191550082948,-0.02385904997365651,0.2047986624576612,-0.03525838762486566,0.0012046078243665992,0.0018123864460888317,0.0037592812129529918,-0.0053369571514760485
2017-09-29,-0.0027930324367207993,-0.025699013262759696,-0.08102300515767824,-0.012874057076936563,0.0037050907149631662,0.0010674137222310698,-0.005913067802141514,-0.002049633650370493
2017-10-02,0.059151061691887774,0.020612952372217164,0.5515778539070499,0.04684769014919876,0.0038739997459671383,0.006806935388342428,-0.006581364265224154,0.003073327883808034
2017-10-03,-0.02082857388696502,-0.016848452156881577,-0.07327942995159353,0.0031676253455907855,0.002158853672423522,0.0037269035713018983,0.0004642196781934338,-0.02063758801824351
2017-10-04,-0.02041008124788868,0.0006666716753127577,-0.12040426005420368,0.05634522193655456,0.0012467548864110167,0.0008820020784685578,0.0024379885807761514,-0.020838745341151495
2017-10-05,0.023419689071315863,0.010951408144701746,0.04808679169891028,0.10356006724095823,0.005646756562926125,0.005019495499884341,-0.005546664156154013,0.023293870314819907
2017-10-06,0.00979572194250733,0.04300979108575187,-0.058731359899490077,-0.012560390421778256,-0.0010736382622734686,-7.552011184008833e-05,0.006784635168077591,0.010718123898689482
2017-10-09,0.0917930442089685,-0.03628143007405593,-0.11148106660058976,0.07599593049600961,-0.001804395664743219,-0.0005532705093205248,0.00608853052493008,0.034131393803336255
2017-10-10,0.0020893070026830607,0.008332426024949768,-0.007422790546002922,0.03537378496291943,0.002322446782173193,0.003058292075021063,0.003099833325544754,0.001210221804479763
2017-10-11,0.009303604548152045,0.011958510666446598,0.028973120331516222,0.014213690918974953,0.001803468933287311,0.0018488279805946028,0.0026399155227032622,0.007773655680691131
2017-10-12,0.12854713544693785,0.0022408279618966187,-0.0627523956724364,-0.06059995942793395,-0.0016867300136190755,-0.0013937897659631604,0.0015100827060683386,0.12782272332974084
2017-10-13,0.03677310602556361,0.11383395505165206,0.06825622438627277,0.04860834054505303,0.0008781111202582625,0.001344511473004184,0.007755534420500032,0.03350008042464211
2017-10-16,0.013879399447632279,-0.015860885595991303,0.003636453022871633,-0.016342316739430873,0.0017507647356032052,0.0037268731866251237,-0.00669838103276299,0.006684756531577608
2017-10-17,-0.02097252534707461,-0.048898572882338676,-0.03522594242937038,-0.09432077275379669,0.0006724949562879612,0.001763299670339613,-0.007284271997651581,-0.02369910558565889
2017-10-18,-0.002643795986161823,-0.008713835796100189,-0.04488656957021209,-0.05836318255226447,0.0007423730932734074,0.0069642534125538,-0.00336928272406134,-0.0023430237274501393
2017-10-19,0.021076124657229967,-0.019823769940691904,-0.03235252389016896,-0.015421938052438966,0.0003279635804251946,0.00023491208069925662,0.006675463183454244,0.022346989637532247
2017-10-20,0.05306632450176196,-0.013249463024252117,-0.03323190507874374,-0.021385088394394902,0.005116896296007312,0.0071488889195892025,-0.007174101880002448,0.05314199258541913
2017-10-23,-0.013495973260663874,-0.0561041528282058,-0.04685486053918342,-0.06469279186598675,-0.0039724915637947555,-0.0023434723770749954,0.0014217528181172945,-0.012600761868339994
2017-10-24,-0.06807047502757235,0.039651473213554445,0.054657740446554914,0.04933785142332403,0.0016179463387628878,0.007209774357264553,-0.004259202920596339,-0.06888695202224097
2017-10-25,0.040559845118093296,-0.0013509128635629253,0.003484333865834577,-0.009872044595318652,-0.004663057143858063,-0.004790595927950725,0.0006972353443479573,0.04094408699866126
2017-10-26,0.026784148060926993,-0.004692388331319131,-0.03526550373581683,-0.004770171925158717,0.0012709461705413538,0.0030605080443353305,-0.008188764326423126,0.027293187568054576
2017-10-27,-0.02098793261475229,0.003021634014459984,-0.028479242236897462,-0.004139918760323935,0.008072957350414134,0.001424306628046823,0.005154313679059053,-0.02014331602920812
2017-10-30,0.06048018279485334,0.03472496338738207,0.11760548709122753,-0.0003649143990619441,-0.0031924744388955872,-0.0036463816329899146,0.0020260242023510955,0.002564198181409196
2017-10-31,0.0551127111404921,-0.006082869704002736,0.0004724694564077758,-0.010621003616294367,0.0009444852555358096,0.0012206226117554841,-0.003926301518013209,0.054856292337775815
2017-11-01,0.04621083432731066,-0.0463745391494379,-0.03911218415518658,-0.032080536613562805,0.001592072256781707,0.002471207037272105,0.0027694728560188064,0.05066625568271109
2017-11-02,0.04598428898807039,-0.014621537106926374,0.030193247100301246,0.06046137533841045,0.00018996960486306058,0.0034670350044654352,0.001278912845620317,0.044370047906929194
2017-11-03,0.01826089787737506,0.06360532115980999,0.12279648841547486,0.011036548564476556,0.0030970792875555375,0.0009750700153852154,-0.004795674489676105,0.01696359438524736
2017-11-06,-0.025666782192477533,-0.022305380823112397,0.07577332410192938,-0.010296279903825645,0.0012713305304810074,0.00039211204803568656,0.009023408895852958,-0.0513912106053406
2017-11-07,0.01731799481206897,-0.014162311915968173,0.15075264157939872,0.021185488313414158,-0.00018910668318461443,0.00037412276492432284,-0.004884938626130486,0.017268696653878465
2017-11-08,0.04413399955849262,0.048907418098044,0.12432183235086613,0.033671804393941906,0.0014436587098169973,0.00026021735153070047,0.004650141543094177,0.04457262655356593
2017-11-09,-0.0423757375660655,0.038224334556458794,-0.019817601598362877,0.00023458139590637472,-0.003761977813581785,-0.004304139986827105,0.0027084829373380526,-0.04072202491779613
2017-11-10,-0.07355414731266852,-0.06741068978776144,-0.09741458410043402,-0.0506004882506258,-0.0008976174447306029,-0.0016933808542686224,-0.007029261343733384,-0.07744783331163188
2017-11-13,-0.008861991606727848,0.05835534894118055,-0.06134099772931534,-0.014727600232087412,0.0009836192541532451,0.0007467271448766688,0.0018344308560678257,0.10461671946701469
2017-11-14,0.011625867697059977,0.06603710680612629,-0.055756504943246465,0.03137497013424828,-0.002309620711533511,-0.0012896922742184902,0.0018623722553483546,0.011319095654078971
2017-11-15,0.10244358799871911,-0.012658841109222885,-0.03901215379673939,0.014921969613632458,-0.005525675974360822,-0.005903166539011906,-0.0015464883779054972,0.1026081271193351
2017-11-16,0.07602308228430132,-0.007298432124233423,0.031017004138773396,0.06645038025055228,0.008196146017733552,0.00803909368113831,-3.129057997086626e-05,0.07489167219407179
2017-11-17,-0.020668967939835303,0.0044421110914172335,-0.04281583300545355,-0.0023160716370099754,-0.0026260422951377427,-0.00426798804349493,0.012367988735038749,-0.018409410380219336
2017-11-20,0.06377611063381505,0.10329908857849879,0.07553825950775295,0.05374673294578303,0.001275762452255913,0.0030862770482706914,-0.01349189790666927,0.02009807449762406
2017-11-21,-0.015776803805438666,-0.017257954953682764,-0.031019733506011726,-0.022985493525026213,0.006541086075890767,0.006850095581240279,0.0029138761602629515,-0.016388584686929573
2017-11-22,0.02258507895370454,0.0561902076442764,0.02394447754845963,0.02395494933358666,-0.0007502799121211767,-0.0027404716154539877,0.009036450401056051,0.021738139643012102
2017-11-24,1.7038123392598692e-05,0.24762512922701108,0.06574221252884271,0.02421096379712595,0.002056155374497548,0.0013521107124063736,-0.002840689196092705,0.02225290620058198
2017-11-27,0.18957085839561105,0.011463200728138112,0.13114555454724863,0.0379533681044546,-0.0003842577293442506,0.0009674000201205235,0.004649646425050724,0.04978550586628534
2017-11-28,0.024489879142509663,-0.015515613992209687,-0.013314642499143159,0.17810235135163066,0.00984846737551015,0.010853330551406692,-0.000394047563858857,0.02396007552097624
2017-11-29,-0.016919459222728528,-0.09595856441637096,-0.08636954476229253,-0.18748993188299312,-0.00036923685973555553,0.004361759655590047,-0.008123671497584528,-0.018734001998980933
2017-11-30,0.034887536827456156,0.04582444207233105,0.1401289153352241,0.03214793214387979,0.008190946928299692,0.013853825371710426,-0.006655029456687722,0.032988442171872925
2017-12-01,0.07250625667631683,0.043447519601349516,0.03668555239947646,0.01921652103350535,-0.00202449028924534,-0.001679277037451965,0.00406370126304223,0.07618693053561466
2017-12-04,0.06210144413024121,0.007853563248029438,0.2035763650480804,-0.008322304566463101,-0.0010521455442770167,0.002412553200181966,-0.003078413601275143,0.03020660276155026
2017-12-05,0.02226091991663215,-0.014723405166720771,0.041586422097390496,-0.02945919171231448,-0.003739429575970621,-0.004504313494620216,-0.008056805178926929,0.01976774999692884
2017-12-06,0.19928333899191664,-0.07488542099779771,-0.0029321636525436734,-0.05508714540028625,-0.00011408709408766704,-0.0016430499771717955,-0.0020068580819494475,0.19860941776617375
2017-12-07,0.2524716942763181,0.013579420408984078,0.07429784092019931,-0.041802887702261704,0.0029323728639507607,0.00292325351446987,-0.01304705807840889,0.2547016850343013
2017-12-08,-0.07431961911021989,0.04977582567533467,0.018245010379542626,0.13150348837100445,0.005506298872194781,0.004860504190574044,0.0011230186741961745,-0.0692864630445026
2017-12-11,0.022173427038004068,0.12960737254557642,-0.04381298224640062,-0.0017212947039275672,0.0032019611540636816,0.0023375241890799536,-0.005208166404922943,0.09783893283422138
2017-12-12,0.028257970059188287,0.2645807079346558,-0.008091160080591853,0.484125286000614,0.0015488780033008354,0.0048704114609881,0.0017961563864232755,0.029291101933316386
2017-12-13,-0.05783393716386753,0.07880496345654286,0.03477043703840388,0.2610743966230613,-0.0004729534441145766,0.0032903757631157493,0.009439044196274171,-0.06238861607142857
2017-12-14,0.009495300439305021,-0.009890973138668269,0.1370145164053196,0.8347079266297872,-0.004070826370242253,-0.0031225811385036106,-0.002397432119218501,0.010949330157714078
2017-12-15,0.06899905763251635,-0.016337625608002115,0.26510886036050585,-0.1250568364930389,0.008974325134520456,0.005837936468170879,0.0022594810379241714,0.06659716753181756
2017-12-18,0.07947742389007284,0.16100130586813122,0.4053151028323494,0.029392402006146234,0.005362862086620401,0.005697772246502586,0.00501063465383611,0.0004081788283274267
2017-12-19,-0.0699741582000456,0.04049352569353082,0.03142530824788148,0.016508133311668338,-0.003230291135099761,-0.0015105557393051416,1.5852633915347525e-05,-0.07017368216195011
2017-12-20,-0.06480953495347552,-0.009357504000245709,-0.10636822904266885,-0.019327477252508274,-0.0008279040973793172,-0.0011351356810308522,0.0029564693573442824,-0.06394605507323325
2017-12-21,-0.04942670729264509,0.0024136534498566675,0.000734111515491298,0.5375197910422356,0.0019856303069889503,0.002250203727557132,0.0009088250867335113,-0.05044344447288429
2017-12-22,-0.12473030502089644,-0.1780655138721301,-0.16290696317167175,-0.045915548715327215,-0.0004581739347455649,-0.0011391199118402362,0.006916590342039619,-0.12996604574867907
2017-12-26,0.16396998453024092,0.14666155251749458,1.082358669855148,0.0449888648422776,-0.0010583824636460903,-0.0003171196967286516,0.0061163038705225325,0.14698718013830753
2017-12-27,-0.016230003345223065,-0.014207168670750336,0.11934105003647533,0.1766723641070278,0.00079089722066783,0.0011351233178737985,0.003062942295102511,-0.020107031274167107
2017-12-28,-0.07778514379518264,-0.03384576413482587,-0.07772733200112703,0.022320016019036215,0.0018340279279212002,0.0025514343493056035,0.0060994087070029845,-0.07927330515699818
2017-12-29,0.0034026081068359026,0.022480939531120514,-0.05512150499779678,0.5477190000475711,-0.005183178668968558,-0.004762554700531441,0.005768963440063057,-0.002694620905380663
2018-01-02,0.022236282919138484,0.17363771539803952,0.0034255007721344377,0.12024742735963434,0.008303380074131894,0.004239211431428469,0.011894066787987656,0.09960364105504588
2018-01-03,0.014610795304552893,0.08850306368278194,0.07899159972176761,0.25171106578743907,0.006398818907860759,0.003974780867394223,-0.003824498034632917,0.014874938362569508
2018-01-04,0.026195657872015055,0.0189068752296615,-0.03375565488676724,0.02938778794346142,0.004028661363921104,0.006116918405243865,0.007548865765779622,0.021511783729526463
2018-01-05,0.11733292616101543,0.017124678295504125,0.6189728604122167,-0.04627369861865305,0.007033799683552555,0.008803144789279127,-0.0021093377888998788,0.12614037293894945
2018-01-08,-0.12963082077081955,0.15115469572837092,0.22415067097699248,-0.19434455519132898,0.0016623225124401397,-0.0005087787057729276,0.0002803242669897621,-0.0792718995463864
2018-01-09,-0.03788368129071751,0.13165520890217386,-0.046498260753035536,-0.14429954074371887,0.0013029031448006378,0.004065973183561944,-0.005801843562301734,-0.034931914668028356
2018-01-10,0.025891678470515656,-0.033791407724088396,-0.0012060733516066069,-0.060358318707586234,-0.0011122055472160275,-0.0006566663252683957,0.0030321268312751837,0.026376927352880695
2018-01-11,-0.10468634305373903,-0.08033786441778834,0.20999029589194218,-0.012213199507690842,0.007033618001404562,0.008104337831056796,0.004367342908574434,-0.10438131306623541
2018-01-12,0.042876949757709726,0.10240438118388306,0.060524535154750314,0.04738062204909976,0.006749627831013516,0.008933036634208857,0.011971202565149719,0.03914844048622633
2018-01-16,-0.1781110738415832,-0.17240811984290783,-0.3774998358997921,-0.42285501115061885,-0.0035244630756861017,-0.0004003380977312121,0.0001494578416791903,-0.16952751682892478
2018-01-17,-0.02627391241677912,-0.037430310242511755,0.022408761674648225,0.10778127616333788,0.009415002053003496,0.0125147036815616,-0.008786807833409238,-0.02121405711495316
2018-01-18,0.02558861620270214,0.02172051200086278,0.005435390198235579,0.2221780348069886,-0.001616379310344751,-0.0037464125916835123,0.00032413444795387214,0.024654480011503745
2018-01-19,0.01154694119247024,0.002721220335564878,0.04623120544594217,-0.02789088756555247,0.004385228178396927,0.002072042189561696,0.0033081142994937363,0.015538381159105153
2018-01-22,-0.05823870782867002,-0.03449135469385678,-0.12891052194336206,-0.1254469916331139,0.008066754439027823,0.005480267508242598,0.001832616059424641,-0.06031919628578677
2018-01-23,-0.005763214020962026,-0.01697566502561354,0.006062448206711091,-0.014940880148972324,0.002174396481431362,-0.00014457592334027325,0.005427815304340111,-0.006953228505185253
2018-01-24,0.04517684133384825,0.07356407599377568,0.0408752521025848,0.015017890264721778,-0.0005600307136341964,0.001576067279111193,0.01257167570147133,0.04182181554958575
2018-01-25,-0.008803281560753051,-0.002597328929434206,-0.029371841658451414,-0.03309875033806631,0.0006026346765155566,0.005358424386297189,-0.007179834606066415,-0.01420977629531095
2018-01-26,-0.007815691506385392,-0.0008143569100351744,-0.0007711061285275989,-0.07236534368455494,0.011841155234656897,0.00848413525057401,0.0013202593048611266,-0.007515956767501777
2018-01-29,0.011189286537872212,0.12053975767799763,-0.03432389242733569,0.08765511520143421,-0.006731944014173874,-0.006658599053000924,-0.0071703703703703825,-0.03905402657266811
2018-01-30,-0.10535219581320587,-0.09407454738556376,-0.11859451660227893,-0.14004086882493805,-0.010898781509218525,-0.013713961091519233,-0.0012907365405276927,-0.10617504693965701
2018-01-31,0.011359232053877344,0.04404699102430554,-0.009394930023308934,0.02092989020759628,0.0004889403811609849,0.0027802395147580317,0.0047437975780486585,0.011169091616809797
2018-02-01,-0.1027834196380305,-0.07289572234891606,-0.14617862845466256,-0.1719388310784492,-0.0006480605989779287,0.001427184343497201,0.0025651701934659155,-0.104203235811903
2018-02-02,-0.037052347802326024,-0.11671125431276863,0.014339330378255966,-0.08077258091023998,-0.021208513171602883,-0.025423201310893928,-0.011732510623781112,-0.034075773671327685
2018-02-05,-0.2123805996624013,-0.2378658645457168,-0.30534311284477256,-0.21811538396244945,-0.040979244278871785,-0.04604881634546665,0.005245503050496314,-0.1590307299546477
2018-02-06,0.11483809805022926,0.13635774150215973,0.23621368951048982,0.12228120182370827,0.017440938639606607,0.023290307343170724,-0.011317148914568809,0.099585209345198
2018-02-07,-0.01711377293171268,-0.04545834775929625,-0.023385636224126816,-0.06761779566308579,-0.0050015954644285765,-0.0007795199008381326,-0.004613409845968031,-0.01730263666540664
2018-02-08,0.08453807822469184,0.08022927163784144,0.061827002156986,0.11240299769212592,-0.037536451302551344,-0.04149260746343897,3.792792177748083e-05,0.08218663234272475
2018-02-09,0.057030488314931294,0.08077453830337444,0.13204120476620806,0.18523766455409452,0.014936071290197583,0.013848852872073714,-0.002048030098456999,0.05623182191461902
2018-02-12,0.021699698703472547,-0.017149700674886748,-0.0419292046448112,0.13262599651712748,0.013914603653299107,0.016963816972497936,0.005487823416739923,0.0964376184241374
2018-02-13,-0.03677344497335466,-0.026992962429639222,-0.03600864953958549,-0.04958321795723042,0.0026129518072288693,0.0015926007071993542,0.004633899278835285,-0.036789567311358184
2018-02-14,0.10424378247495736,0.0926379625188114,0.15732222670518947,0.11116302761256547,0.013402479965752168,0.010269292971516464,0.015914340965695883,0.10403701070072646
2018-02-15,0.07075267978887334,0.01452534206013456,0.05100661848444221,0.004589936535950967,0.0120690869070601,0.012327721022644678,0.0021701453182632058,0.07146471196084002
2018-02-16,0.006639518158486624,0.007720591228886686,0.024745925459137563,-0.007699240761373405,0.0003734622144111466,0.0007543540035326313,-0.00416829875763991,0.00968854577584241
2018-02-20,0.11430635046625248,-0.05172477431549982,-0.11579511156778755,-0.04267904594862526,-0.005841403693699454,-0.010096600312934023,-0.013432979820844237,0.01530479474476199
2018-02-21,-0.06254985596523333,-0.05070519909053717,-0.05287690271298895,-0.06798778823145024,-0.00549652831466807,-0.006688230404870876,-0.0037312029368178345,-0.05995320104974327
2018-02-22,-0.06411363144322124,-0.043679181095690245,-0.050823003493834285,-0.07248645146247656,0.0009735944886408721,0.006641723573642455,0.005647968468026399,-0.06147990381312264
2018-02-23,0.02959516335582202,0.06316586437308924,0.08850826300758574,0.060594290804875994,0.016028343614550522,0.013921293076649466,-0.0023050643841272533,0.03663346292489062
2018-02-26,0.006368309056811405,0.005931545540382999,0.021688759739578733,-0.04204414296068393,0.011756997779638123,0.01577558900655429,0.0031231656105601413,0.07211082042551954
2018-02-27,0.03462041028492213,0.010295476532552472,0.07650528467009887,-0.009984719776396922,-0.012706864297021059,-0.01163938143712373,-0.010983322455042743,0.031912872577572825
2018-02-28,-0.030552997565149287,-0.02626318896272517,-0.020797542252598333,-0.04509851136411591,-0.011095806550352139,-0.014987388838187066,-0.00015929727146535289,-0.027069746930949178
2018-03-01,0.05319339372337972,0.019879628136155958,0.006849823201780847,0.026270684769178265,-0.013324342350110263,-0.016789190225816264,-0.00069798494780271,0.05450168512277323
2018-03-02,0.012364203326180156,-0.017595717322276716,-0.02710826345647055,-0.019607991690314464,0.005071573420174946,-0.002881874827806663,0.0037656776701386896,0.009929491147383946
2018-03-05,0.04391862073412378,-0.003698424638213904,-0.01117868055529625,0.05408377201306469,0.011032048304691067,0.013721541148729699,-0.001694248630986439,0.0035464788489088742
2018-03-06,-0.06855429544313296,-0.04302883891829412,-0.0718184037395011,-0.03802603754932121,0.0026387939462098053,0.00037628503752396014,0.010925235627481156,-0.06262547657960164
2018-03-07,-0.0755415215926486,-0.07848695454027577,-0.03724280596522278,-0.05599498820516713,-0.00048384968403136774,-0.0033258158214957145,-0.006707636963201757,-0.07759513211103412
2018-03-08,-0.0572531755818666,-0.06407146591767099,-0.0801825421337552,-0.05205747923679016,0.00446310693853591,0.0037840666802142486,-0.002422001735390533,-0.05591458522954484
2018-03-09,-0.006116008644050375,0.03451624340431536,0.00031649753136520076,0.028944509797171225,0.017378795678667736,0.017695371920943836,0.0009227464565022547,-0.00819364434509192
2018-03-12,-0.014182487940628707,-0.0399017463592396,-0.032936073730917226,-0.057325563190836815,-0.001273967637633433,-0.006201910818472323,-0.000498730504171041,-0.04142585473996786
2018-03-13,-0.001115738597840088,-0.012865916723930004,0.2582236369938691,-0.014152688131238489,-0.00636359063175973,-0.006814514383439052,0.002729265895516697,0.0023775727806295472
2018-03-14,-0.10060415105858134,-0.11078896427179907,-0.11428243060235577,-0.1111913426610246,-0.005724493818052956,-0.009953601047385519,-0.0011837353258287164,-0.10253680609237031
2018-03-15,0.0037547153880626016,-0.004862515380726684,0.01561183226668894,-0.0066005653381494556,-0.0007819660444884358,0.0046667517565954775,-0.006265380376526686,0.0012182943690370656
2018-03-16,0.0045163099033997955,-0.015766296694008974,0.0013451311628653873,-0.011486264635009458,0.0017034720983646334,0.0029288009886763167,-0.0022560845917778405,0.0018550546425646452
2018-03-19,0.03505499228784559,-0.07469260565552027,-0.01301456544864188,0.08678872390751047,-0.014204163502312905,-0.013452783575738647,0.002702764433142768,0.034339183690236585
2018-03-20,0.03276917997335538,0.0008064552378423961,0.018702865697707516,-0.052426990715797595,0.001481798210046792,0.004727984458924972,-0.004525367875962472,0.034084809203876215
2018-03-21,0.0017737814072429359,0.008178771365865423,0.08962743954750474,-0.022744147465840192,-0.001843986249236318,-0.0018182354946583157,0.015819260750842945,-0.0009175063756695273
2018-03-22,-0.022488995834565095,-0.03921793394779349,0.008445205192834093,-0.04457639624700682,-0.02516289137256489,-0.029349765074662915,-0.0023952545427241567,-0.02359998981864405
